tag_no,tag_colour,seaweed_id,rock_no,date_sampled,blade_length,notes,blade_side,blade_zone,blade_no,species,colony_length_max,colony_area,hydrozoan_count,spirobranchus_count,no_long_m
30,blue,AB30,,04/06/2025,,,y,middle,,Membranipora,0.2,0.031415927,,,
30,blue,AB30,,04/06/2025,,,y,tip,,Pilosa,1,0.523598776,4,,
120notag,,AW3,,04/06/2025,,tag detached,y,tip,,Membranipora,1.5,1.767145868,,,
120notag,,AW3,,04/06/2025,,tag detached,y,tip,,Membranipora,1,0.785398163,,,
123notag,,AG37,,12/06/2025,,tag detached,x,base,,Membranipora,0.3,0.070685835,,1,
123notag,,AG37,,12/06/2025,,tag detached,x,middle,,Membranipora,0.3,0.070685835,,4,
123notag,,AG37,,12/06/2025,,tag detached,x,middle,,Membranipora,0.3,0.070685835,,,
123notag,,AG37,,12/06/2025,,tag detached,x,tip,,Membranipora,0.5,0.196349541,2,,
123notag,,AG37,,12/06/2025,,tag detached,x,tip,,Pilosa,0.8,0.335103216,,,
123notag,,AG37,,12/06/2025,,tag detached,x,tip,,Membranipora,0.4,0.125663706,,,
123notag,,AG37,,12/06/2025,,tag detached,y,base,,Membranipora,0.3,0.070685835,,2,
123notag,,AG37,,12/06/2025,,1 x Pilosaiphyte,y,middle,,Membranipora,0.3,0.070685835,,4,
123notag,,AG37,,12/06/2025,,tag detached,y,middle,,Membranipora,0.3,0.070685835,,,
123notag,,AG37,,12/06/2025,,tag detached,y,tip,,Membranipora,0.6,0.282743339,1,1,
123notag,,AG37,,12/06/2025,,tag detached,y,tip,,Pilosa,0.8,0.335103216,,,
123notag,,AG37,,12/06/2025,,tag detached,y,tip,,Membranipora,0.4,0.125663706,,,
123notag,,AG37,,12/06/2025,,tag detached,y,tip,,Membranipora,0.4,0.125663706,,,
123notag,,AG37,,12/06/2025,,tag detached,y,tip,,Membranipora,0.5,0.196349541,,,
150notag,,,,12/06/2025,,tag detached,x,base,,Pilosa,0.4,0.083775804,,,
150notag,,,,12/06/2025,,tag detached,x,middle,,Pilosa,1.2,0.753982237,,,
150notag,,,,12/06/2025,,tag detached,x,middle,,Pilosa,0.6,0.188495559,,,
150notag,,,,12/06/2025,,tag detached,x,middle,,Pilosa,0.9,0.424115008,,,1
150notag,,,,12/06/2025,,tag detached,x,tip,,Pilosa,1.2,0.753982237,,,
150notag,,,,12/06/2025,,tag detached,x,tip,,Pilosa,1,0.523598776,,,
150notag,,,,12/06/2025,,tag detached,x,tip,,Pilosa,1.2,0.753982237,,,
150notag,,,,12/06/2025,,tag detached,y,base,,Pilosa,1.2,0.753982237,,1,
150notag,,,,12/06/2025,,tag detached,y,base,,Pilosa,0.5,0.130899694,,,
150notag,,,,12/06/2025,,tag detached,y,middle,,Membranipora,0.3,0.070685835,,2,
150notag,,,,12/06/2025,,tag detached,y,middle,,Membranipora,0.2,0.031415927,,,
150notag,,,,12/06/2025,,tag detached,y,middle,,Membranipora,0.2,0.031415927,,,
31,blue,AB31,,04/06/2025,,,x,base,,,,,,,
31,blue,AB31,,04/06/2025,,,x,middle,,Membranipora,0.8,0.502654825,,,
31,blue,AB31,,04/06/2025,,,x,middle,,Membranipora,0.5,0.196349541,,,
31,blue,AB31,,04/06/2025,,,x,tip,,Membranipora,0.3,0.070685835,10,,
31,blue,AB31,,04/06/2025,,,x,tip,,Membranipora,0.4,0.125663706,,,
31,blue,AB31,,04/06/2025,,,x,tip,,Pilosa,0.5,0.130899694,,,
31,blue,AB31,,04/06/2025,,,y,base,,,,,,,
31,blue,AB31,,04/06/2025,,,y,middle,,,,,,,
31,blue,AB31,,04/06/2025,,,y,tip,,Pilosa,0.4,0.083775804,4,,
31,blue,AB31,,04/06/2025,,,y,tip,,Membranipora,0.4,0.125663706,,,
31,blue,AB31,,04/06/2025,,,y,tip,,Membranipora,0.5,0.196349541,,,
31,blue,AB31,,04/06/2025,,,y,tip,,Membranipora,0.3,0.070685835,,,
31,blue,AB31,,04/06/2025,,,y,tip,,Membranipora,0.2,0.031415927,,,
31,blue,AB31,,12/06/2025,,,x,base,,,,,,,
31,blue,AB31,,12/06/2025,,,x,middle,,Pilosa,1,0.523598776,,3,
31,blue,AB31,,12/06/2025,,,x,middle,,Pilosa,0.5,0.130899694,,,
31,blue,AB31,,12/06/2025,,,x,middle,,Pilosa,1.2,0.753982237,,,
31,blue,AB31,,12/06/2025,,,x,middle,,Membranipora,0.4,0.125663706,,,
31,blue,AB31,,12/06/2025,,,x,middle,,Membranipora,0.4,0.125663706,,,
31,blue,AB31,,12/06/2025,,,x,middle,,Membranipora,0.4,0.125663706,,,
31,blue,AB31,,12/06/2025,,,x,middle,,Membranipora,0.3,0.070685835,,,
31,blue,AB31,,12/06/2025,,,x,middle,,Membranipora,0.4,0.125663706,,,
31,blue,AB31,,12/06/2025,,,x,middle,,Membranipora,0.2,0.031415927,,,
31,blue,AB31,,12/06/2025,,,x,middle,,Membranipora,0.5,0.196349541,,,
31,blue,AB31,,12/06/2025,,,x,tip,,Pilosa,1,0.523598776,,,
31,blue,AB31,,12/06/2025,,,x,tip,,Membranipora,0.2,0.031415927,,,
31,blue,AB31,,12/06/2025,,,x,tip,,Membranipora,0.2,0.031415927,,,
31,blue,AB31,,12/06/2025,,,x,tip,,Membranipora,0.3,0.070685835,,,
31,blue,AB31,,12/06/2025,,,x,tip,,Membranipora,0.6,0.282743339,,,
31,blue,AB31,,12/06/2025,,,x,tip,,Membranipora,0.8,0.502654825,,,
31,blue,AB31,,12/06/2025,,,y,base,,,,,,4,
31,blue,AB31,,12/06/2025,,,y,middle,,Pilosa,1.8,1.696460033,4,,
31,blue,AB31,,12/06/2025,,,y,middle,,Membranipora,0.3,0.070685835,,,
31,blue,AB31,,12/06/2025,,,y,tip,,Membranipora,0.5,0.196349541,20,,
31,blue,AB31,,12/06/2025,,,y,tip,,Membranipora,0.3,0.070685835,,,
31,blue,AB31,,12/06/2025,,,y,tip,,Membranipora,0.5,0.196349541,,,
31,blue,AB31,,12/06/2025,,,y,tip,,Membranipora,0.3,0.070685835,,,
31,blue,AB31,,12/06/2025,,,y,tip,,Membranipora,0.3,0.070685835,,,
31,blue,AB31,,12/06/2025,,,y,tip,,Membranipora,0.3,0.070685835,,,
31,blue,AB31,,12/06/2025,,,y,tip,,Membranipora,0.3,0.070685835,,,
31,blue,AB31,,12/06/2025,,,y,tip,,Membranipora,0.3,0.070685835,,,
32,blue,AB32,,04/06/2025,,,x,base,,,,,,,
32,blue,AB32,,04/06/2025,,,x,middle,,,,,,1,
32,blue,AB32,,04/06/2025,,,x,tip,,Membranipora,1,0.785398163,,,
32,blue,AB32,,04/06/2025,,,y,base,,,,,,,
32,blue,AB32,,04/06/2025,,,y,middle,,Membranipora,0.5,0.196349541,,,
32,blue,AB32,,12/06/2025,,,x,base,,,,,,,
32,blue,AB32,,12/06/2025,,,x,middle,,Membranipora,0.9,0.636172512,,2,
32,blue,AB32,,12/06/2025,,,x,tip,,Pilosa,1.5,1.178097245,,,
32,blue,AB32,,12/06/2025,,,y,base,,,,,,2,
32,blue,AB32,,12/06/2025,,,y,middle,,Pilosa,0.4,0.083775804,,6,
32,blue,AB32,,12/06/2025,,,y,tip,,,,,2,,
150notag,,,,12/06/2025,,tag detached,y,tip,,Pilosa,1.3,0.884881931,,,
160notag,,AB29,,12/06/2025,,tag detached,x,base,,Membranipora,0.1,0.007853982,,1,
160notag,,AB29,,12/06/2025,,tag detached,x,base,,Membranipora,0.1,0.007853982,,,
160notag,,AB29,,12/06/2025,,tag detached,x,base,,Membranipora,0.2,0.031415927,,,
160notag,,AB29,,12/06/2025,,tag detached,x,middle,,Pilosa,1,0.523598776,,2,
160notag,,AB29,,12/06/2025,,tag detached,x,middle,,Pilosa,1,0.523598776,,,
160notag,,AB29,,12/06/2025,,tag detached,x,middle,,Membranipora,0.2,0.031415927,,,
160notag,,AB29,,12/06/2025,,tag detached,x,middle,,Membranipora,0.3,0.070685835,,,
160notag,,AB29,,12/06/2025,,tag detached,x,middle,,Membranipora,0.2,0.031415927,,,
160notag,,AB29,,12/06/2025,,tag detached,x,tip,,Pilosa,1,0.523598776,3,,
160notag,,AB29,,12/06/2025,,tag detached,x,tip,,Membranipora,0.3,0.070685835,,,
160notag,,AB29,,12/06/2025,,tag detached,x,tip,,Membranipora,0.1,0.007853982,,,
160notag,,AB29,,12/06/2025,,tag detached,x,tip,,Membranipora,0.2,0.031415927,,,
160notag,,AB29,,12/06/2025,,tag detached,x,tip,,Membranipora,0.1,0.007853982,0,,
160notag,,AB29,,12/06/2025,,tag detached,x,tip,,Pilosa,0.8,0.335103216,,,
160notag,,AB29,,12/06/2025,,tag detached,y,base,,Membranipora,2,3.141592654,,1,
160notag,,AB29,,12/06/2025,,tag detached,y,middle,,Pilosa,1.2,0.753982237,2,,
160notag,,AB29,,12/06/2025,,tag detached,y,tip,,Pilosa,1.3,0.884881931,,,
160notag,,AB29,,12/06/2025,,tag detached,y,tip,,Pilosa,1,0.523598776,,,
160notag,,AB29,,12/06/2025,,tag detached,y,tip,,Membranipora,0.2,0.031415927,,,
35,green,AG35,,04/06/2025,,meristem only:clean,,,,,,,,,
178notag,,AB23,,12/06/2025,,tag detached,x,base,,,,,,3,
178notag,,AB23,,12/06/2025,,tag detached,x,middle,,Pilosa,1.2,0.753982237,,1,
178notag,,AB23,,12/06/2025,,tag detached,x,middle,,Membranipora,0.2,0.031415927,,,
178notag,,AB23,,12/06/2025,,tag detached,x,tip,,Pilosa,2,2.094395102,,,
178notag,,AB23,,12/06/2025,,tag detached,x,tip,,Membranipora,0.5,0.196349541,,,
178notag,,AB23,,12/06/2025,,tag detached,y,base,,,,,,3,
178notag,,AB23,,12/06/2025,,tag detached,y,middle,,Pilosa,1.2,0.753982237,,1,
178notag,,AB23,,12/06/2025,,tag detached,y,middle,,Membranipora,0.2,0.031415927,,,
36,green,AG36,,04/06/2025,,tag detached_160cm,x,base,,,,,,,
36,green,AG36,,04/06/2025,,tag detached_160cm,x,middle,,Pilosa,1,0.523598776,,,
36,green,AG36,,04/06/2025,,tag detached_160cm,x,middle,,Pilosa,0.6,0.188495559,,,
36,green,AG36,,04/06/2025,,tag detached_160cm,x,tip,,Pilosa,0.5,0.130899694,,,
36,green,AG36,,04/06/2025,,tag detached_160cm,y,base,,,,,,,
36,green,AG36,,04/06/2025,,tag detached_160cm,y,middle,,Pilosa,0.5,0.130899694,,,
36,green,AG36,,04/06/2025,,tag detached_160cm,y,middle,,Membranipora,0.5,0.196349541,,,
36,green,AG36,,04/06/2025,,tag detached_160cm,y,middle,,Pilosa,0.3,0.04712389,,,
36,green,AG36,,04/06/2025,,tag detached_160cm,y,tip,,Pilosa,0.5,0.130899694,,,
36,green,AG36,,04/06/2025,,tag detached_160cm,y,tip,,Pilosa,0.3,0.04712389,,,
36,green,AG36,,04/06/2025,,tag detached_160cm,y,tip,,Pilosa,0.3,0.04712389,,,
37,green,AG37,,04/06/2025,,tag detached_120,x,base,,,,,,,
37,green,AG37,,04/06/2025,,tag detached_120,x,middle,,Pilosa,0.5,0.130899694,,1,
37,green,AG37,,04/06/2025,,tag detached_120,x,middle,,Pilosa,0.5,0.130899694,,,
37,green,AG37,,04/06/2025,,tag detached_120,x,tip,,Pilosa,0.5,0.130899694,,1,
37,green,AG37,,04/06/2025,,tag detached_120,x,tip,,Membranipora,0.4,0.125663706,,,
37,green,AG37,,04/06/2025,,tag detached_120,x,tip,,Membranipora,0.1,0.007853982,,,
37,green,AG37,,04/06/2025,,tag detached_120,y,base,,,,,,2,
37,green,AG37,,04/06/2025,,tag detached_120,y,middle,,,,,,1,
37,green,AG37,,04/06/2025,,tag detached_120,y,tip,,,,,,4,
178notag,,AB23,,12/06/2025,,tag detached,y,tip,,Pilosa,2,2.094395102,,,
178notag,,AB23,,12/06/2025,,tag detached,y,tip,,Membranipora,0.5,0.196349541,,,
178notag,,AB29,,04/06/2025,,tag detached_178,x,base,,,,,,,
178notag,,AB29,,04/06/2025,,tag detached_178,x,middle,,Pilosa,,0,,1,
178notag,,AB29,,04/06/2025,,tag detached_178,x,tip,,Pilosa,0.5,0.130899694,,,
178notag,,AB29,,04/06/2025,,tag detached_178,x,tip,,Membranipora,0.4,0.125663706,,,
178notag,,AB29,,04/06/2025,,tag detached_178,y,base,,Pilosa,0.5,0.130899694,,,
178notag,,AB29,,04/06/2025,,tag detached_178,y,middle,,,,,,1,
178notag,,AB29,,04/06/2025,,tag detached_178,y,tip,,Pilosa,1,0.523598776,,,
178notag,,AB29,,04/06/2025,,tag detached_178,y,tip,,Membranipora,0.4,0.125663706,,,
180notag,,AW8,,12/06/2025,,tag detached,x,base,,,,,,,
180notag,,AW8,,12/06/2025,,tag detached,x,middle,,,,,,,
180notag,,AW8,,12/06/2025,,tag detached,x,tip,,Membranipora,0.5,0.196349541,1,4,
180notag,,AW8,,12/06/2025,,tag detached,x,tip,,Pilosa,0.5,0.130899694,,,
39,green,AG39,,04/06/2025,,,x,base,,,,,,,
39,green,AG39,,04/06/2025,,,x,middle,,,,,2,,
39,green,AG39,,04/06/2025,,,x,tip,,Membranipora,0.2,0.031415927,,,
39,green,AG39,,04/06/2025,,,x,tip,,Pilosa,0.3,0.04712389,,,
39,green,AG39,,04/06/2025,,,y,base,,,,,,,
39,green,AG39,,04/06/2025,,,y,middle,,Membranipora,0.1,0.007853982,,1,
39,green,AG39,,04/06/2025,,,y,middle,,Membranipora,0.1,0.007853982,,,
39,green,AG39,,04/06/2025,,,y,tip,,Membranipora,0.2,0.031415927,,1,
39,green,AG39,,12/06/2025,,,x,base,,,,,,1,
39,green,AG39,,12/06/2025,,,x,middle,,Membranipora,0.2,0.031415927,3,9,
39,green,AG39,,12/06/2025,,,x,middle,,Membranipora,0.1,0.007853982,,,
39,green,AG39,,12/06/2025,,,x,middle,,Membranipora,0.1,0.007853982,,,
39,green,AG39,,12/06/2025,,,x,middle,,Membranipora,0.1,0.007853982,,,
39,green,AG39,,12/06/2025,,,x,middle,,Membranipora,0.1,0.007853982,,,
39,green,AG39,,12/06/2025,,,x,tip,,Pilosa,0.9,0.424115008,,3,
39,green,AG39,,12/06/2025,,,y,base,,,,,,1,
39,green,AG39,,12/06/2025,,,y,middle,,Membranipora,0.2,0.031415927,1,6,
39,green,AG39,,12/06/2025,,,y,middle,,Membranipora,0.2,0.031415927,,,
39,green,AG39,,12/06/2025,,,y,middle,,Membranipora,0.2,0.031415927,,,
39,green,AG39,,12/06/2025,,,y,middle,,Membranipora,0.2,0.031415927,,,
39,green,AG39,,12/06/2025,,,y,middle,,Membranipora,0.1,0.007853982,,,
39,green,AG39,,12/06/2025,,,y,middle,,Membranipora,0.1,0.007853982,,,
39,green,AG39,,12/06/2025,,,y,tip,,Membranipora,0.2,0.031415927,,,
39,green,AG39,,12/06/2025,,,y,tip,,Membranipora,0.2,0.031415927,,,
39,green,AG39,,12/06/2025,,,y,tip,,Pilosa,0.4,0.083775804,,,
40,green,AG40,,04/06/2025,,,x,base,,,,,,,
40,green,AG40,,04/06/2025,,,x,middle,,Pilosa,0.5,0.130899694,,6,
40,green,AG40,,04/06/2025,,,x,middle,,Pilosa,0.5,0.130899694,,,
40,green,AG40,,04/06/2025,,,x,middle,,Membranipora,0.5,0.196349541,,,
40,green,AG40,,04/06/2025,,,x,middle,,Membranipora,0.2,0.031415927,,,
40,green,AG40,,04/06/2025,,,x,middle,,Membranipora,0.1,0.007853982,,,
40,green,AG40,,04/06/2025,,,x,tip,,Pilosa,1,0.523598776,,,
40,green,AG40,,04/06/2025,,,x,tip,,Pilosa,0.8,0.335103216,,,
40,green,AG40,,04/06/2025,,,y,base,,,,,,,
40,green,AG40,,04/06/2025,,,y,middle,,Membranipora,0.5,0.196349541,,3,
40,green,AG40,,04/06/2025,,,y,middle,,Pilosa,0.4,0.083775804,,,
40,green,AG40,,04/06/2025,,,y,tip,,Pilosa,0.1,0.005235988,,,
40,green,AG40,,12/06/2025,,,x,base,,,,,,,
40,green,AG40,,12/06/2025,,,x,middle,,Membranipora,0.2,0.031415927,,6,
40,green,AG40,,12/06/2025,,,x,middle,,Membranipora,0.2,0.031415927,,,
40,green,AG40,,12/06/2025,,,x,middle,,Membranipora,0.2,0.031415927,,,
40,green,AG40,,12/06/2025,,,x,middle,,Membranipora,0.3,0.070685835,,,
40,green,AG40,,12/06/2025,,,x,tip,,Membranipora,0.2,0.031415927,,1,
40,green,AG40,,12/06/2025,,,y,base,,,,,,,
40,green,AG40,,12/06/2025,,,y,middle,,Pilosa,0.8,0.335103216,,,
40,green,AG40,,12/06/2025,,,y,middle,,Pilosa,1,0.523598776,,,
40,green,AG40,,12/06/2025,,,y,middle,,Membranipora,1,0.785398163,,,
40,green,AG40,,12/06/2025,,,y,middle,,Membranipora,0.2,0.031415927,5,4,
40,green,AG40,,12/06/2025,,,y,tip,,Pilosa,1,0.523598776,1,,
40,green,AG40,,12/06/2025,,,y,tip,,Pilosa,0.6,0.188495559,,,
40,green,AG40,,12/06/2025,,,y,tip,,Membranipora,0.3,0.070685835,,,
41,green,AG41,,04/06/2025,,tag detached_76,x,base,,,na,,,,
41,green,AG41,,04/06/2025,,tag detached_76,x,middle,,,,,2,,
41,green,AG41,,04/06/2025,,tag detached_76,x,tip,,Pilosa,0.5,0.130899694,,,
41,green,AG41,,04/06/2025,,tag detached_76,y,base,,,na,,,,
41,green,AG41,,04/06/2025,,tag detached_76,y,middle,,Membranipora,0.2,0.031415927,,,
41,green,AG41,,04/06/2025,,tag detached_76,y,middle,,Pilosa,0.3,0.04712389,,,
41,green,AG41,,04/06/2025,,tag detached_76,y,tip,,Membranipora,0.3,0.070685835,,,
42,green,AG42,,04/06/2025,,,x,base,,,,,,1,
42,green,AG42,,04/06/2025,,,x,middle,,,,,2,1,
42,green,AG42,,04/06/2025,,,x,tip,,,,,,1,
42,green,AG42,,04/06/2025,,,y,base,,,na,,,,
42,green,AG42,,04/06/2025,,,y,middle,,Membranipora,0.4,0.125663706,,1,
42,green,AG42,,04/06/2025,,,y,tip,,,,,,,
42,green,AG42,,12/06/2025,,,x,base,,Membranipora,0.2,0.031415927,,4,
42,green,AG42,,12/06/2025,,,x,middle,,Pilosa,0.4,0.083775804,,2,
42,green,AG42,,12/06/2025,,,x,middle,,Pilosa,0.4,0.083775804,,,
42,green,AG42,,12/06/2025,,,x,tip,,Membranipora,0.8,0.502654825,1,4,
42,green,AG42,,12/06/2025,,,y,base,,,,,,,
42,green,AG42,,12/06/2025,,,y,middle,,Pilosa,0.5,0.130899694,,2,
42,green,AG42,,12/06/2025,,,y,tip,,Pilosa,0.8,0.335103216,,,
42,green,AG42,,12/06/2025,,,y,tip,,Pilosa,0.8,0.335103216,,,
42,green,AG42,,12/06/2025,,,y,tip,,Pilosa,1,0.523598776,,,
44,green,AG44,,04/06/2025,,,x,base,,,,,,,
44,green,AG44,,04/06/2025,,,x,middle,,,,,,,
44,green,AG44,,04/06/2025,,,x,tip,,Pilosa,0.5,0.130899694,,,
44,green,AG44,,04/06/2025,,,y,base,,,,,,1,
44,green,AG44,,04/06/2025,,,y,middle,,,,,,,
44,green,AG44,,04/06/2025,,,y,tip,,,,,,,
180notag,,AW8,,12/06/2025,,tag detached,y,base,,,,,,3,
180notag,,AW8,,12/06/2025,,tag detached,y,middle,,Pilosa,0.5,0.130899694,,3,
180notag,,AW8,,12/06/2025,,tag detached,y,middle,,Pilosa,0.5,0.130899694,,,
180notag,,AW8,,12/06/2025,,tag detached,y,middle,,Membranipora,0.2,0.031415927,,,
180notag,,AW8,,12/06/2025,,tag detached,y,middle,,Membranipora,0.2,0.031415927,,,
180notag,,AW8,,12/06/2025,,tag detached,y,middle,,Membranipora,0.2,0.031415927,,,
180notag,,AW8,,12/06/2025,,tag detached,y,tip,,Pilosa,1.5,1.178097245,,,
200notag,,AB30,,12/06/2025,,tag detached,x,base,,,,,,,
200notag,,AB30,,12/06/2025,,tag detached,x,middle,,Membranipora,0.3,0.070685835,1,2,
200notag,,AB30,,12/06/2025,,tag detached,x,middle,,Membranipora,0.2,0.031415927,,,
200notag,,AB30,,12/06/2025,,tag detached,x,middle,,Membranipora,0.3,0.070685835,,,
200notag,,AB30,,12/06/2025,,tag detached,x,middle,,Membranipora,0.1,0.007853982,,,
200notag,,AB30,,12/06/2025,,tag detached,x,middle,,Membranipora,0.2,0.031415927,,,
200notag,,AB30,,12/06/2025,,tag detached,x,tip,,Membranipora,0.3,0.070685835,,,
200notag,,AB30,,12/06/2025,,tag detached,x,tip,,Membranipora,0.3,0.070685835,,,
200notag,,AB30,,12/06/2025,,tag detached,x,tip,,Membranipora,0.3,0.070685835,,,
200notag,,AB30,,12/06/2025,,tag detached,x,tip,,Membranipora,0.3,0.070685835,,,
200notag,,AB30,,12/06/2025,,tag detached,x,tip,,Membranipora,0.2,0.031415927,,,
200notag,,AB30,,12/06/2025,,tag detached,y,base,,Membranipora,0.1,0.007853982,,,
200notag,,AB30,,12/06/2025,,tag detached,y,middle,,Pilosa,1.2,0.753982237,,,3
200notag,,AB30,,12/06/2025,,tag detached,y,middle,,Membranipora,0.2,0.031415927,,,
200notag,,AB30,,12/06/2025,,tag detached,y,middle,,Membranipora,0.2,0.031415927,,,
200notag,,AB30,,12/06/2025,,tag detached,y,middle,,Membranipora,0.2,0.031415927,,,
200notag,,AB30,,12/06/2025,,tag detached,y,middle,,Membranipora,0.2,0.031415927,,,
45,green,AG45,,04/06/2025,,,x,base,,,,,,,
45,green,AG45,,04/06/2025,,,x,middle,,,,,,2,
45,green,AG45,,04/06/2025,,,x,tip,,Membranipora,0.2,0.031415927,,,
45,green,AG45,,04/06/2025,,,y,base,,,,,,,
45,green,AG45,,04/06/2025,,,y,middle,,Membranipora,0.1,0.007853982,,,
45,green,AG45,,04/06/2025,,,y,middle,,Membranipora,0.1,0.007853982,,,
45,green,AG45,,04/06/2025,,,y,tip,,Membranipora,0.1,0.007853982,,,
45,green,AG45,,12/06/2025,,,x,base,,,,,,4,
45,green,AG45,,12/06/2025,,,x,middle,,Membranipora,0.4,0.125663706,6,6,
45,green,AG45,,12/06/2025,,,x,middle,,Pilosa,1.5,1.178097245,,,
45,green,AG45,,12/06/2025,,,x,tip,,,,,6,6,
45,green,AG45,,12/06/2025,,,y,base,,,,,,,
45,green,AG45,,12/06/2025,,,y,middle,,Pilosa,0.4,0.083775804,3,3,
45,green,AG45,,12/06/2025,,,y,middle,,Pilosa,0.4,0.083775804,,,
45,green,AG45,,12/06/2025,,,y,middle,,Membranipora,0.2,0.031415927,,,
45,green,AG45,,12/06/2025,,,y,middle,,Membranipora,0.1,0.007853982,,,
45,green,AG45,,12/06/2025,,,y,tip,,Membranipora,0.3,0.070685835,,1,
45,green,AG45,,12/06/2025,,,y,tip,,Membranipora,0.3,0.070685835,,,
46,green,AG46,,04/06/2025,,,x,base,,,,,,,
46,green,AG46,,04/06/2025,,,x,middle,,Membranipora,0.2,0.031415927,,,
46,green,AG46,,04/06/2025,,,x,tip,,Membranipora,0.2,0.031415927,,,
46,green,AG46,,04/06/2025,,,y,base,,,,,,,
46,green,AG46,,04/06/2025,,,y,middle,,,,,1,10,
46,green,AG46,,04/06/2025,,,y,tip,,Pilosa,0.8,0.335103216,,,
46,green,AG46,,12/06/2025,,,x,base,,,,,,3,
46,green,AG46,,12/06/2025,,,x,middle,,Pilosa,1.2,0.753982237,,3,
46,green,AG46,,12/06/2025,,,x,middle,,Membranipora,0.4,0.125663706,,,
46,green,AG46,,12/06/2025,,,x,tip,,Membranipora,0.4,0.125663706,,,
46,green,AG46,,12/06/2025,,,y,base,,,,,,,
46,green,AG46,,12/06/2025,,,y,middle,,Pilosa,0.8,0.335103216,,6,
46,green,AG46,,12/06/2025,,,y,middle,,Pilosa,0.5,0.130899694,,,
46,green,AG46,,12/06/2025,,,y,middle,,Membranipora,1,0.785398163,,,
46,green,AG46,,12/06/2025,,,y,middle,,Membranipora,2,3.141592654,,,
46,green,AG46,,12/06/2025,,,y,tip,,Pilosa,0.8,0.335103216,,3,
47,green,AG47,,04/06/2025,,,x,base,,,na,,,,
47,green,AG47,,04/06/2025,,,x,middle,,Membranipora,0.5,0.196349541,,,
47,green,AG47,,04/06/2025,,,x,tip,,Membranipora,0.2,0.031415927,,1,
47,green,AG47,,04/06/2025,,,y,base,,,na,,,1,
47,green,AG47,,04/06/2025,,,y,middle,,,na,,,,
47,green,AG47,,04/06/2025,,,y,tip,,Membranipora,0.1,0.007853982,,,
47,green,AG47,,04/06/2025,,,y,tip,,Membranipora,0.4,0.125663706,,,
47,green,AG47,,12/06/2025,,,x,base,,,,,,3,
47,green,AG47,,12/06/2025,,,x,middle,,Membranipora,2,3.141592654,,6,
47,green,AG47,,12/06/2025,,,x,tip,,,,,,4,
47,green,AG47,,12/06/2025,,,y,base,,,,,,3,
47,green,AG47,,12/06/2025,,,y,middle,,Membranipora,2,3.141592654,,6,
47,green,AG47,,12/06/2025,,,y,tip,,,,,,4,
48,green,AG48,,04/06/2025,,,x,base,,,,,,,
48,green,AG48,,04/06/2025,,,x,middle,,Membranipora,1,0.785398163,2,,
48,green,AG48,,04/06/2025,,,x,middle,,Pilosa,0.5,0.130899694,,,
48,green,AG48,,04/06/2025,,,x,tip,,Membranipora,0.2,0.031415927,,,
48,green,AG48,,04/06/2025,,,y,base,,,,,,,
48,green,AG48,,04/06/2025,,,y,middle,,Membranipora,0.4,0.125663706,,,
48,green,AG48,,04/06/2025,,,y,middle,,Pilosa,0.3,0.04712389,1,,
48,green,AG48,,04/06/2025,,,y,tip,,,,,,,
48,green,AG48,,12/06/2025,,,x,base,,,,,,,
48,green,AG48,,12/06/2025,,,x,middle,,,,,2,3,
48,green,AG48,,12/06/2025,,,x,tip,,Membranipora,0.4,0.125663706,1,,
48,green,AG48,,12/06/2025,,,x,tip,,Membranipora,0.2,0.031415927,,,
48,green,AG48,,12/06/2025,,,x,tip,,Membranipora,0.2,0.031415927,,,
48,green,AG48,,12/06/2025,,,y,base,,,,,,2,
48,green,AG48,,12/06/2025,,,y,middle,,Pilosa,1.2,0.753982237,,,
48,green,AG48,,12/06/2025,,,y,middle,,Pilosa,1.2,0.753982237,,,
48,green,AG48,,12/06/2025,,,y,middle,,Pilosa,1,0.523598776,,,
48,green,AG48,,12/06/2025,,,y,middle,,Membranipora,0.3,0.070685835,,,
48,green,AG48,,12/06/2025,,,y,middle,,Membranipora,0.2,0.031415927,,,
48,green,AG48,,12/06/2025,,,y,middle,,Membranipora,0.1,0.007853982,,,
48,green,AG48,,12/06/2025,,,y,middle,,Membranipora,0.4,0.125663706,,,
48,green,AG48,,12/06/2025,,,y,middle,,Pilosa,0.5,0.130899694,,,
48,green,AG48,,12/06/2025,,,y,tip,,Pilosa,1.1,0.633554518,,,
48,green,AG48,,12/06/2025,,,y,tip,,Membranipora,0.3,0.070685835,,,
48,green,AG48,,12/06/2025,,,y,tip,,Membranipora,0.3,0.070685835,,,
9,green,AG9,,04/06/2025,,,y,tip,,Pilosa,0.1,0.005235988,,,
9,orange,AO9,,04/06/2025,,tag only,,,,,,,,,
1,red,AR1,,04/06/2025,,,x,base,,Pilosa,0.7,0.2565634,,,
1,red,AR1,,04/06/2025,,,x,base,,Membranipora,0.2,0.031415927,1,1,
1,red,AR1,,04/06/2025,,,x,base,,Membranipora,0.1,0.007853982,,,
1,red,AR1,,04/06/2025,,,x,base,,Membranipora,0.3,0.070685835,,,
1,red,AR1,,04/06/2025,,,x,middle,,Pilosa,0.7,0.2565634,,,
1,red,AR1,,04/06/2025,,,x,middle,,Membranipora,0.3,0.070685835,,,
1,red,AR1,,04/06/2025,,,x,middle,,Membranipora,0.4,0.125663706,,,
