"","seaweed","sample_code","site","location","station_no","date","day","month","year","notes_on_blades","sample_no","species_id","measurement_value","measurement_type","measurement_origin","parsed_date","species_name","scientificname","kingdom","phylum","class","order","family","genus"
"3328","Alaria","Pabay_25_2_22_1","Pabay","NE",1,"25_2_2022",25,2,2022,"17 blades",10,"patella",NA,NA,NA,2022-02-25,"patella","Patella","Animalia","Mollusca","Gastropoda",NA,"Patellidae","Patella"
"3329","Alaria","Pabay_25_2_22_1","Pabay","NE",1,"25_2_2022",25,2,2022,"17 blades",10,"isopod",NA,NA,NA,2022-02-25,"isopod",NA,NA,NA,NA,NA,NA,NA
"3330","Alaria","Pabay_25_2_22_1","Pabay","NE",1,"25_2_2022",25,2,2022,"17 blades",10,"idoteidae",NA,NA,NA,2022-02-25,"idoteidae","Idoteidae","Animalia","Arthropoda","Malacostraca","Isopoda","Idoteidae",NA
"3331","Alaria","Pabay_25_2_22_1","Pabay","NE",1,"25_2_2022",25,2,2022,"17 blades",10,"janiridae",NA,NA,NA,2022-02-25,"janiridae","Janiridae","Animalia","Arthropoda","Malacostraca","Isopoda","Janiridae",NA
"3332","Alaria","Pabay_25_2_22_1","Pabay","NE",1,"25_2_2022",25,2,2022,"17 blades",10,"isopod_larvae",NA,NA,NA,2022-02-25,"isopod larvae",NA,NA,NA,NA,NA,NA,NA
"3333","Alaria","Pabay_25_2_22_1","Pabay","NE",1,"25_2_2022",25,2,2022,"17 blades",10,"zoea_larva",NA,NA,NA,2022-02-25,"zoea larva",NA,NA,NA,NA,NA,NA,NA
"3334","Alaria","Pabay_25_2_22_1","Pabay","NE",1,"25_2_2022",25,2,2022,"17 blades",10,"mysid",NA,NA,NA,2022-02-25,"mysid",NA,NA,NA,NA,NA,NA,NA
"3335","Alaria","Pabay_25_2_22_1","Pabay","NE",1,"25_2_2022",25,2,2022,"17 blades",10,"nemertea",NA,NA,NA,2022-02-25,"nemertea","Nemertea","Animalia","Nemertea",NA,NA,NA,NA
"3336","Alaria","Pabay_25_2_22_1","Pabay","NE",1,"25_2_2022",25,2,2022,"17 blades",10,"cephalothrix",NA,NA,NA,2022-02-25,"cephalothrix","Cephalothrix","Animalia","Nemertea","Palaeonemertea","Archinemertea","Cephalotrichidae","Cephalothrix"
"3337","Alaria","Pabay_25_2_22_1","Pabay","NE",1,"25_2_2022",25,2,2022,"17 blades",10,"haplonemertea",NA,NA,NA,2022-02-25,"haplonemertea",NA,NA,NA,NA,NA,NA,NA
"3338","Alaria","Pabay_25_2_22_1","Pabay","NE",1,"25_2_2022",25,2,2022,"17 blades",10,"oligochaeta_nereididae",NA,NA,NA,2022-02-25,"oligochaeta nereididae",NA,NA,NA,NA,NA,NA,NA
"3339","Alaria","Pabay_25_2_22_1","Pabay","NE",1,"25_2_2022",25,2,2022,"17 blades",10,"ostracoda",NA,NA,NA,2022-02-25,"ostracoda","Ostracoda","Animalia","Arthropoda","Ostracoda",NA,NA,NA
"3340","Alaria","Pabay_25_2_22_1","Pabay","NE",1,"25_2_2022",25,2,2022,"17 blades",10,"polychaeta_larvae",NA,NA,NA,2022-02-25,"polychaeta larvae",NA,NA,NA,NA,NA,NA,NA
"3341","Alaria","Pabay_25_2_22_1","Pabay","NE",1,"25_2_2022",25,2,2022,"17 blades",10,"phyllodocida",NA,NA,NA,2022-02-25,"phyllodocida","Phyllodocida","Animalia","Annelida","Polychaeta","Phyllodocida",NA,NA
"3342","Alaria","Pabay_25_2_22_1","Pabay","NE",1,"25_2_2022",25,2,2022,"17 blades",10,"polycheate_tube",NA,NA,NA,2022-02-25,"polycheate tube",NA,NA,NA,NA,NA,NA,NA
"3343","Alaria","Pabay_25_2_22_1","Pabay","NE",1,"25_2_2022",25,2,2022,"17 blades",10,"foraminifer",NA,NA,NA,2022-02-25,"foraminifer",NA,NA,NA,NA,NA,NA,NA
"3344","Alaria","Pabay_25_2_22_1","Pabay","NE",1,"25_2_2022",25,2,2022,"17 blades",10,"x",NA,NA,NA,2022-02-25,"x",NA,NA,NA,NA,NA,NA,NA
"3345","Alaria","Pabay_25_2_22_1","Pabay","NE",1,"25_2_2022",25,2,2022,"17 blades",10,"x_1",NA,NA,NA,2022-02-25,"x 1",NA,NA,NA,NA,NA,NA,NA
"3346","Alaria","Pabay_25_2_22_1","Pabay","NE",1,"25_2_2022",25,2,2022,"17 blades",10,"blade_amphipod_p_cm",0,"blade_abundance","blade_abundance",2022-02-25,"blade amphipod p cm",NA,NA,NA,NA,NA,NA,NA
"3347","Alaria","Pabay_25_2_22_1","Pabay","NE",1,"25_2_2022",25,2,2022,"17 blades",10,"blade_bivalvia_p_cm",0,"blade_abundance","blade_abundance",2022-02-25,"blade bivalvia p cm",NA,NA,NA,NA,NA,NA,NA
"3348","Alaria","Pabay_25_2_22_1","Pabay","NE",1,"25_2_2022",25,2,2022,"17 blades",10,"blade_gastropoda_p_cm",0,"blade_abundance","blade_abundance",2022-02-25,"blade gastropoda p cm",NA,NA,NA,NA,NA,NA,NA
"3349","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"total_phytoplankton",17328,NA,NA,2022-02-25,"total phytoplankton",NA,NA,NA,NA,NA,NA,NA
"3350","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"total_zooplankton",993,NA,NA,2022-02-25,"total zooplankton",NA,NA,NA,NA,NA,NA,NA
"3351","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"zooplank_abundance_bivalvia",102,"abundance","plankton",2022-02-25,"zooplank abundance bivalvia",NA,NA,NA,NA,NA,NA,NA
"3352","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"zooplank_abundance_bryozoa_larvae",2,"abundance","plankton",2022-02-25,"zooplank abundance bryozoa larvae",NA,NA,NA,NA,NA,NA,NA
"3353","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"zooplank_abundance_gastropoda",102,"abundance","plankton",2022-02-25,"zooplank abundance gastropoda",NA,NA,NA,NA,NA,NA,NA
"3354","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"zooplank_abundance_holoplankton",717,"abundance","plankton",2022-02-25,"zooplank abundance holoplankton",NA,NA,NA,NA,NA,NA,NA
"3355","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"zooplank_abundance_hydroids",0,"abundance","plankton",2022-02-25,"zooplank abundance hydroids",NA,NA,NA,NA,NA,NA,NA
"3356","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"zooplank_abundance_obelia",0,"abundance","plankton",2022-02-25,"zooplank abundance obelia",NA,NA,NA,NA,NA,NA,NA
"3357","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"zooplank_abundance_total_hydrozoa",0,"abundance","plankton",2022-02-25,"zooplank abundance total hydrozoa",NA,NA,NA,NA,NA,NA,NA
"3358","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"zooplank_abundance_meroplankton",276,"abundance","plankton",2022-02-25,"zooplank abundance meroplankton",NA,NA,NA,NA,NA,NA,NA
"3359","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"zooplank_abundance_total_balanoida",2,"abundance","plankton",2022-02-25,"zooplank abundance total balanoida",NA,NA,NA,NA,NA,NA,NA
"3360","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"zooplank_abundance_total_brachiopoda",0,"abundance","plankton",2022-02-25,"zooplank abundance total brachiopoda",NA,NA,NA,NA,NA,NA,NA
"3361","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"zooplank_abundance_total_copepoda",713,"abundance","plankton",2022-02-25,"zooplank abundance total copepoda",NA,NA,NA,NA,NA,NA,NA
"3362","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"zooplank_abundance_total_malacostraca",2,"abundance","plankton",2022-02-25,"zooplank abundance total malacostraca",NA,NA,NA,NA,NA,NA,NA
"3363","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"zooplank_abundance_total_polychaeta",68,"abundance","plankton",2022-02-25,"zooplank abundance total polychaeta",NA,NA,NA,NA,NA,NA,NA
"3364","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"unknown_jellies",0,NA,NA,2022-02-25,"unknown jellies",NA,NA,NA,NA,NA,NA,NA
"3365","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"total_reads",12847.5,NA,NA,2022-02-25,"total reads",NA,NA,NA,NA,NA,NA,NA
"3366","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"otu_celleporella_hyalina",0,"otu","edna",2022-02-25,"celleporella hyalina","Celleporella hyalina","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Hippothoidae","Celleporella"
"3367","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"otu_doto_coronata",0,"otu","edna",2022-02-25,"doto coronata","Doto coronata","Animalia","Mollusca","Gastropoda","Nudibranchia","Dotidae","Doto"
"3368","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"otu_ectocarpus_subulatus",0,"otu","edna",2022-02-25,"ectocarpus subulatus","Ectocarpus subulatus","Chromista","Ochrophyta","Phaeophyceae","Ectocarpales","Ectocarpaceae","Ectocarpus"
"3369","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"otu_electra_pilosa",0,"otu","edna",2022-02-25,"electra pilosa","Electra pilosa","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Electridae","Electra"
"3370","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"otu_jassa_herdmani",0,"otu","edna",2022-02-25,"jassa herdmani","Jassa herdmani","Animalia","Arthropoda","Malacostraca","Amphipoda","Ischyroceridae","Jassa"
"3371","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"otu_lacuna_vincta",0,"otu","edna",2022-02-25,"lacuna vincta","Lacuna vincta","Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Lacuna"
"3372","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"otu_membranipora_membranacea",0,"otu","edna",2022-02-25,"membranipora membranacea","Membranipora membranacea","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora"
"3373","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"otu_mytilidae",0,"otu","edna",2022-02-25,"mytilidae","Mytilidae","Animalia","Mollusca","Bivalvia","Mytilida","Mytilidae",NA
"3374","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"otu_obelia",0,"otu","edna",2022-02-25,"obelia","Obelia","Animalia","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Obelia"
"3375","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"otu_obelia_bidentata",0,"otu","edna",2022-02-25,"obelia bidentata","Obelia bidentata","Animalia","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Obelia"
"3376","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"otu_obelia_dichotoma",0,"otu","edna",2022-02-25,"obelia dichotoma","Obelia dichotoma","Animalia","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Obelia"
"3377","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"otu_rissoa_guernei",0,"otu","edna",2022-02-25,"rissoa guernei","Rissoa guernei","Animalia","Mollusca","Gastropoda","Littorinimorpha","Rissoidae","Rissoa"
"3378","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"otu_total_amphipoda",0,"otu","edna",2022-02-25,"total amphipoda",NA,NA,NA,NA,NA,NA,NA
"3379","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"otu_total_annelida",0,"otu","edna",2022-02-25,"total annelida",NA,NA,NA,NA,NA,NA,NA
"3380","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"otu_total_balanoida",0,"otu","edna",2022-02-25,"total balanoida",NA,NA,NA,NA,NA,NA,NA
"3381","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"otu_total_bivalvia",0,"otu","edna",2022-02-25,"total bivalvia",NA,NA,NA,NA,NA,NA,NA
"3382","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"otu_total_copepoda",0.416,"otu","edna",2022-02-25,"total copepoda",NA,NA,NA,NA,NA,NA,NA
"3383","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"otu_total_gastropoda",0,"otu","edna",2022-02-25,"total gastropoda",NA,NA,NA,NA,NA,NA,NA
"3384","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"otu_total_hydrozoa",0.023,"otu","edna",2022-02-25,"total hydrozoa",NA,NA,NA,NA,NA,NA,NA
"3385","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"total_brachiopoda_otu",0,NA,NA,2022-02-25,"total brachiopoda otu",NA,NA,NA,NA,NA,NA,NA
"3386","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"blade_area",NA,NA,NA,2022-02-25,"blade area",NA,NA,NA,NA,NA,NA,NA
"3387","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"total_area",NA,NA,NA,2022-02-25,"total area",NA,NA,NA,NA,NA,NA,NA
"3388","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"for_standardizing",NA,NA,NA,2022-02-25,"for standardizing",NA,NA,NA,NA,NA,NA,NA
"3389","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"species_richness",0,NA,NA,2022-02-25,"species richness",NA,NA,NA,NA,NA,NA,NA
"3390","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"percent_blade_hydrozoans",NA,"blade_coverage","blade_coverage",2022-02-25,"percent blade hydrozoans",NA,NA,NA,NA,NA,NA,NA
"3391","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"percent_blade_bryozoans",NA,"blade_coverage","blade_coverage",2022-02-25,"percent blade bryozoans",NA,NA,NA,NA,NA,NA,NA
"3392","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"percent_blade_ectocarpus",NA,"blade_coverage","blade_coverage",2022-02-25,"percent blade ectocarpus",NA,NA,NA,NA,NA,NA,NA
"3393","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"mussel_juveniles",NA,NA,NA,2022-02-25,"mussel juveniles",NA,NA,NA,NA,NA,NA,NA
"3394","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"percent_epiphytes",NA,"blade_coverage","blade_coverage",2022-02-25,"percent epiphytes",NA,NA,NA,NA,NA,NA,NA
"3395","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"percent_brown_blotches",NA,"blade_coverage","blade_coverage",2022-02-25,"percent brown blotches",NA,NA,NA,NA,NA,NA,NA
"3396","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"percent_hydrozoans",NA,"blade_coverage","blade_coverage",2022-02-25,"percent hydrozoans",NA,NA,NA,NA,NA,NA,NA
"3397","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"percent_bryozoans",NA,"blade_coverage","blade_coverage",2022-02-25,"percent bryozoans",NA,NA,NA,NA,NA,NA,NA
"3398","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"tufts_cm2",NA,NA,NA,2022-02-25,"tufts cm2",NA,NA,NA,NA,NA,NA,NA
"3399","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"total_amphipoda",NA,NA,NA,2022-02-25,"total amphipoda",NA,NA,NA,NA,NA,NA,NA
"3400","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"total_bivalvia",NA,NA,NA,2022-02-25,"total bivalvia",NA,NA,NA,NA,NA,NA,NA
"3401","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"total_copepoda_2",NA,NA,NA,2022-02-25,"total copepoda 2",NA,NA,NA,NA,NA,NA,NA
"3402","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"total_gasteropoda",NA,NA,NA,2022-02-25,"total gasteropoda",NA,NA,NA,NA,NA,NA,NA
"3403","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"total_isopoda",NA,NA,NA,2022-02-25,"total isopoda",NA,NA,NA,NA,NA,NA,NA
"3404","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"total_nemerta",NA,NA,NA,2022-02-25,"total nemerta",NA,NA,NA,NA,NA,NA,NA
"3405","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"polychaeta_tot",NA,NA,NA,2022-02-25,"polychaeta tot",NA,NA,NA,NA,NA,NA,NA
"3406","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"halacaridae",NA,NA,NA,2022-02-25,"halacaridae","Halacaridae","Animalia","Arthropoda","Arachnida","Trombidiformes","Halacaridae",NA
"3407","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"arthropod",NA,NA,NA,2022-02-25,"arthropod",NA,NA,NA,NA,NA,NA,NA
"3408","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"amphipod",NA,NA,NA,2022-02-25,"amphipod",NA,NA,NA,NA,NA,NA,NA
"3409","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"caprellidae",NA,NA,NA,2022-02-25,"caprellidae","Caprellidae","Animalia","Arthropoda","Malacostraca","Amphipoda","Caprellidae",NA
"3410","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"gammaridae",NA,NA,NA,2022-02-25,"gammaridae","Gammaridae","Animalia","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA
"3411","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"jassa",NA,NA,NA,2022-02-25,"jassa","Jassa","Animalia","Arthropoda","Malacostraca","Amphipoda","Ischyroceridae","Jassa"
"3412","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"annelida_tube",NA,NA,NA,2022-02-25,"annelida tube",NA,NA,NA,NA,NA,NA,NA
"3413","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"asteroidea",NA,NA,NA,2022-02-25,"asteroidea","Asteroidea","Animalia","Echinodermata","Asteroidea",NA,NA,NA
"3414","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"bivalve",NA,NA,NA,2022-02-25,"bivalve",NA,NA,NA,NA,NA,NA,NA
"3415","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"cerastoderma",NA,NA,NA,2022-02-25,"cerastoderma","Cerastoderma","Animalia","Mollusca","Bivalvia","Cardiida","Cardiidae","Cerastoderma"
"3416","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"mytilus",NA,NA,NA,2022-02-25,"mytilus","Mytilus","Animalia","Mollusca","Bivalvia","Mytilida","Mytilidae","Mytilus"
"3417","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"ostrea",NA,NA,NA,2022-02-25,"ostrea","Ostrea","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea"
"3418","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"pecten",NA,NA,NA,2022-02-25,"pecten","Pecten","Animalia","Mollusca","Bivalvia","Pectinida","Pectinidae","Pecten"
"3419","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"scallop_brown",NA,NA,NA,2022-02-25,"scallop brown",NA,NA,NA,NA,NA,NA,NA
"3420","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"scallop_pink",NA,NA,NA,2022-02-25,"scallop pink",NA,NA,NA,NA,NA,NA,NA
"3421","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"cirripedia",NA,NA,NA,2022-02-25,"cirripedia","Cirripedia","Animalia","Arthropoda","Thecostraca",NA,NA,NA
"3422","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"copepod",NA,NA,NA,2022-02-25,"copepod",NA,NA,NA,NA,NA,NA,NA
"3423","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"harpacticoida",NA,NA,NA,2022-02-25,"harpacticoida","Harpacticoida","Animalia","Arthropoda","Copepoda","Harpacticoida",NA,NA
"3424","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"corophium",NA,NA,NA,2022-02-25,"corophium","Corophium","Animalia","Arthropoda","Malacostraca","Amphipoda","Corophiidae","Corophium"
"3425","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"cumacea",NA,NA,NA,2022-02-25,"cumacea","Cumacea","Animalia","Arthropoda","Malacostraca","Cumacea",NA,NA
"3426","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"cancer_pagurus",NA,NA,NA,2022-02-25,"cancer pagurus","Cancer pagurus","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer"
"3427","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"brachyura",NA,NA,NA,2022-02-25,"brachyura","Brachyura","Animalia","Arthropoda","Malacostraca","Decapoda",NA,NA
"3428","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"dendronotidae",NA,NA,NA,2022-02-25,"dendronotidae","Dendronotidae","Animalia","Mollusca","Gastropoda","Nudibranchia","Dendronotidae",NA
"3429","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"echinoidea",NA,NA,NA,2022-02-25,"echinoidea","Echinoidea","Animalia","Echinodermata","Echinoidea",NA,NA,NA
"3430","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"calcareous",NA,NA,NA,2022-02-25,"calcareous",NA,NA,NA,NA,NA,NA,NA
"3431","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"euphausiacea",NA,NA,NA,2022-02-25,"euphausiacea","Euphausiacea","Animalia","Arthropoda","Malacostraca","Euphausiacea",NA,NA
"3432","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"gastropod",NA,NA,NA,2022-02-25,"gastropod",NA,NA,NA,NA,NA,NA,NA
"3433","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"gibbula",NA,NA,NA,2022-02-25,"gibbula","Gibbula","Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Gibbula"
"3434","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"lacuna",NA,NA,NA,2022-02-25,"lacuna","Lacuna","Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Lacuna"
"3435","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"rissoa",NA,NA,NA,2022-02-25,"rissoa","Rissoa","Animalia","Mollusca","Gastropoda","Littorinimorpha","Rissoidae","Rissoa"
"3436","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"patella",NA,NA,NA,2022-02-25,"patella","Patella","Animalia","Mollusca","Gastropoda",NA,"Patellidae","Patella"
"3437","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"isopod",NA,NA,NA,2022-02-25,"isopod",NA,NA,NA,NA,NA,NA,NA
"3438","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"idoteidae",NA,NA,NA,2022-02-25,"idoteidae","Idoteidae","Animalia","Arthropoda","Malacostraca","Isopoda","Idoteidae",NA
"3439","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"janiridae",NA,NA,NA,2022-02-25,"janiridae","Janiridae","Animalia","Arthropoda","Malacostraca","Isopoda","Janiridae",NA
"3440","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"isopod_larvae",NA,NA,NA,2022-02-25,"isopod larvae",NA,NA,NA,NA,NA,NA,NA
"3441","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"zoea_larva",NA,NA,NA,2022-02-25,"zoea larva",NA,NA,NA,NA,NA,NA,NA
"3442","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"mysid",NA,NA,NA,2022-02-25,"mysid",NA,NA,NA,NA,NA,NA,NA
"3443","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"nemertea",NA,NA,NA,2022-02-25,"nemertea","Nemertea","Animalia","Nemertea",NA,NA,NA,NA
"3444","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"cephalothrix",NA,NA,NA,2022-02-25,"cephalothrix","Cephalothrix","Animalia","Nemertea","Palaeonemertea","Archinemertea","Cephalotrichidae","Cephalothrix"
"3445","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"haplonemertea",NA,NA,NA,2022-02-25,"haplonemertea",NA,NA,NA,NA,NA,NA,NA
"3446","Alaria","Pabay_25_2_22_2","Pabay","NW",2,"25_2_2022",25,2,2022,"",10,"oligochaeta_nereididae",NA,NA,NA,2022-02-25,"oligochaeta nereididae",NA,NA,NA,NA,NA,NA,NA
